Player,season game,career game,season,year,month,day,age,team,opp,result,mp,fg,fga,fgp,three,threeatt,threep,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts,game_score,minus_plus
Lebron,57,1044,14,2017,3,6,32-066,CLE,MIA,L (-8),38:41:00,11,22,0.5,2,5,0.4,6,10,0.6,3,14,17,6,1,1,3,30,25.8,+14
Lebron,58,1045,14,2017,3,9,32-069,CLE,DET,L (-5),39:05:00,12,22,0.545,0,6,0,5,8,0.625,4,10,14,10,1,0,3,29,27.6,+18
Lebron,59,1046,14,2017,3,11,32-071,CLE,ORL,W (+12),37:34:00,8,14,0.571,2,5,0.4,6,10,0.6,0,12,12,12,0,1,4,24,23.3,+12
Lebron,60,1047,14,2017,3,12,32-072,CLE,HOU,L (-5),40:10:00,12,20,0.6,4,11,0.364,2,3,0.667,0,7,7,5,2,0,8,30,19.2,-9
Lebron,61,1048,14,2017,3,14,32-074,CLE,DET,W (+32),28:24:00,6,12,0.5,0,2,0,4,5,0.8,0,11,11,12,0,0,2,16,19.3,+22
Lebron,62,1049,14,2017,3,16,32-076,CLE,UTA,W (+8),38:15:00,13,20,0.65,2,5,0.4,5,10,0.5,0,10,10,6,2,1,6,33,26.1,+14
Lebron,63,1050,14,2017,3,19,32-079,CLE,LAL,W (+5),37:51:00,13,22,0.591,3,8,0.375,5,8,0.625,0,6,6,7,1,0,3,34,26.5,+12
Lebron,64,1051,14,2017,3,22,32-082,CLE,DEN,L (-13),34:10:00,8,12,0.667,0,2,0,2,4,0.5,2,4,6,5,0,0,4,18,13.7,-30
Lebron,65,1052,14,2017,3,24,32-084,CLE,CHO,W (+7),39:54:00,9,14,0.643,0,1,0,14,16,0.875,0,9,9,11,1,2,4,32,33,+1
Lebron,66,1053,14,2017,3,25,32-085,CLE,WAS,L (-12),40:35:00,10,21,0.476,0,4,0,4,6,0.667,3,8,11,8,0,1,3,24,19.5,-11
Lebron,67,1054,14,2017,3,27,32-087,CLE,SAS,L (-29),29:32:00,7,17,0.412,0,3,0,3,6,0.5,3,5,8,8,0,0,2,17,12.7,-13
Lebron,68,1055,14,2017,3,30,32-090,CLE,CHI,L (-6),39:07:00,11,20,0.55,1,7,0.143,3,7,0.429,1,9,10,8,1,1,4,26,21.5,-3
Lebron,69,1056,14,2017,3,31,32-091,CLE,PHI,W (+17),29:56:00,14,22,0.636,3,7,0.429,3,6,0.5,2,7,9,6,0,0,2,34,27.9,+31
Lebron,70,1057,14,2017,4,2,32-093,CLE,IND,W (+5),51:39:00,16,29,0.552,3,10,0.3,6,12,0.5,4,10,14,11,2,1,1,41,38.3,-1
Lebron,71,1058,14,2017,4,4,32-095,CLE,ORL,W (+20),37:06:00,7,14,0.5,0,3,0,4,6,0.667,1,10,11,11,2,1,6,18,17.5,+17
Lebron,72,1059,14,2017,4,5,32-096,CLE,BOS,W (+23),38:33:00,14,22,0.636,1,4,0.25,7,7,1,2,8,10,6,1,2,3,36,32.4,+32
Lebron,73,1060,14,2017,4,7,32-098,CLE,ATL,L (-14),41:25:00,12,15,0.8,1,2,0.5,2,6,0.333,1,7,8,7,2,0,5,27,24.4,-15
Lebron,74,1061,14,2017,4,9,32-100,CLE,ATL,L (-1),46:50:00,11,21,0.524,1,3,0.333,9,10,0.9,3,13,16,10,1,0,3,32,29.9,+1
Lebron,1,1062,15,2017,10,17,32-291,CLE,BOS,W (+3),41:12:00,12,19,0.632,1,5,0.2,4,4,1,1,15,16,9,0,2,4,29,28.2,+2
Lebron,2,1063,15,2017,10,20,32-294,CLE,MIL,W (+19),37:25:00,10,16,0.625,2,4,0.5,2,2,1,1,4,5,8,1,1,5,24,20.6,+13
Lebron,3,1064,15,2017,10,21,32-295,CLE,ORL,L (-21),31:12:00,8,15,0.533,1,3,0.333,5,6,0.833,0,4,4,2,1,1,1,22,17.6,-31
Lebron,4,1065,15,2017,10,24,32-298,CLE,CHI,W (+7),37:15:00,13,20,0.65,4,6,0.667,4,5,0.8,0,2,2,13,3,0,2,34,35.1,+7
Lebron,5,1066,15,2017,10,25,32-299,CLE,BRK,L (-5),41:22:00,12,20,0.6,1,2,0.5,4,8,0.5,1,9,10,13,0,4,8,29,25.1,-2
Lebron,6,1067,15,2017,10,28,32-302,CLE,NOP,L (-22),30:46:00,6,11,0.545,1,3,0.333,5,6,0.833,0,3,3,8,0,0,4,18,13.6,-10
Lebron,7,1068,15,2017,10,29,32-303,CLE,NYK,L (-19),39:28:00,7,15,0.467,1,4,0.25,1,1,1,1,9,10,7,2,0,4,16,13.8,-17
Lebron,8,1069,15,2017,11,1,32-306,CLE,IND,L (-17),37:28:00,14,22,0.636,1,5,0.2,4,5,0.8,1,5,6,11,2,1,8,33,27,-12
Lebron,9,1070,15,2017,11,3,32-308,CLE,WAS,W (+8),42:41:00,23,34,0.676,2,4,0.5,9,9,1,5,6,11,7,3,2,3,57,53.2,+6
Lebron,10,1071,15,2017,11,5,32-310,CLE,ATL,L (-2),40:35:00,10,17,0.588,0,3,0,6,6,1,2,3,5,13,1,2,6,26,24.3,-4
Lebron,11,1072,15,2017,11,7,32-312,CLE,MIL,W (+5),36:42:00,10,20,0.5,2,4,0.5,8,10,0.8,1,7,8,9,3,0,1,30,29.9,+6
Lebron,12,1073,15,2017,11,9,32-314,CLE,HOU,L (-4),40:01:00,15,24,0.625,1,4,0.25,2,3,0.667,0,4,4,7,1,1,8,33,20,+5
Lebron,13,1074,15,2017,11,11,32-316,CLE,DAL,W (+7),41:47:00,6,14,0.429,1,3,0.333,6,8,0.75,1,10,11,4,0,1,6,19,10.8,+5
Lebron,14,1075,15,2017,11,13,32-318,CLE,NYK,W (+3),36:16:00,7,14,0.5,2,4,0.5,7,10,0.7,3,6,9,12,0,3,5,23,23.8,+2
Lebron,15,1076,15,2017,11,15,32-320,CLE,CHO,W (+8),36:38:00,12,24,0.5,4,7,0.571,3,3,1,2,4,6,8,2,1,3,31,25.3,+1
Lebron,16,1077,15,2017,11,17,32-322,CLE,LAC,W (+5),46:08:00,17,26,0.654,4,9,0.444,1,5,0.2,1,13,14,6,0,0,6,39,28.8,+1
Lebron,17,1078,15,2017,11,20,32-325,CLE,DET,W (+28),27:16:00,7,14,0.5,3,5,0.6,1,1,1,0,2,2,8,1,1,0,18,18.1,+21
Lebron,18,1079,15,2017,11,22,32-327,CLE,BRK,W (+10),33:26:00,11,17,0.647,4,7,0.571,7,9,0.778,1,5,6,5,2,0,3,33,28.6,+20
Lebron,19,1080,15,2017,11,24,32-329,CLE,CHO,W (+1),39:34:00,10,20,0.5,3,8,0.375,4,7,0.571,1,15,16,13,0,3,3,27,28.4,-2
Lebron,20,1081,15,2017,11,27,32-332,CLE,PHI,W (+22),31:03:00,12,23,0.522,3,7,0.429,3,4,0.75,3,11,14,6,0,0,3,30,24.9,+1
Lebron,21,1082,15,2017,11,28,32-333,CLE,MIA,W (+11),28:26:00,10,16,0.625,1,3,0.333,0,1,0,2,10,12,6,5,1,2,21,25.3,+26
Lebron,22,1083,15,2017,11,30,32-335,CLE,ATL,W (+7),37:34:00,8,11,0.727,3,6,0.5,5,7,0.714,1,5,6,12,2,2,3,24,28.5,+10
Lebron,23,1084,15,2017,12,2,32-337,CLE,MEM,W (+5),39:09:00,13,22,0.591,0,3,0,8,8,1,0,2,2,12,0,1,5,34,28.1,-5
Lebron,24,1085,15,2017,12,4,32-339,CLE,CHI,W (+22),34:16:00,9,15,0.6,2,4,0.5,3,4,0.75,0,7,7,6,2,0,2,23,21.6,+27
Lebron,25,1086,15,2017,12,6,32-341,CLE,SAC,W (+6),41:03:00,12,18,0.667,5,8,0.625,3,6,0.5,2,9,11,9,3,2,7,32,30.8,+2
Lebron,26,1087,15,2017,12,8,32-343,CLE,IND,L (-4),39:25:00,12,22,0.545,1,5,0.2,4,5,0.8,2,8,10,8,1,2,3,29,26.4,+3
Lebron,27,1088,15,2017,12,9,32-344,CLE,PHI,W (+7),38:44:00,9,23,0.391,2,6,0.333,10,12,0.833,3,10,13,13,3,0,6,30,27.5,-3
Lebron,28,1089,15,2017,12,12,32-347,CLE,ATL,W (+9),35:01:00,11,13,0.846,2,3,0.667,1,2,0.5,0,7,7,17,2,0,2,25,32.3,+19
Lebron,29,1090,15,2017,12,14,32-349,CLE,LAL,W (+9),38:43:00,8,18,0.444,1,6,0.167,8,12,0.667,1,11,12,12,2,2,5,25,24.8,+14
Lebron,30,1091,15,2017,12,16,32-351,CLE,UTA,W (+9),36:48:00,9,15,0.6,1,4,0.25,10,10,1,0,11,11,10,1,0,5,29,27.6,0
Lebron,31,1092,15,2017,12,17,32-352,CLE,WAS,W (+7),41:21:00,8,23,0.348,2,7,0.286,2,3,0.667,2,9,11,15,0,1,6,20,14.4,+4
Lebron,32,1093,15,2017,12,19,32-354,CLE,MIL,L (-3),34:14:00,14,22,0.636,6,11,0.545,5,5,1,0,1,1,7,3,2,7,39,31.4,-7
Lebron,33,1094,15,2017,12,21,32-356,CLE,CHI,W (+3),39:06:00,12,23,0.522,2,5,0.4,8,8,1,1,5,6,9,3,0,4,34,29.8,+5
Lebron,34,1095,15,2017,12,25,32-360,CLE,GSW,L (-7),40:03:00,7,18,0.389,2,7,0.286,4,7,0.571,1,5,6,6,0,0,7,20,7.6,-1
Lebron,35,1096,15,2017,12,27,32-362,CLE,SAC,L (-14),37:42:00,6,17,0.353,0,2,0,4,5,0.8,2,8,10,14,5,0,4,16,19.9,-11
Lebron,36,1097,15,2017,12,30,33-000,CLE,UTA,L (-3),37:27:00,12,22,0.545,1,7,0.143,4,5,0.8,1,7,8,6,2,1,6,29,21.3,-5
Lebron,37,1098,15,2018,1,2,33-003,CLE,POR,W (+17),33:49:00,10,17,0.588,0,2,0,4,4,1,1,5,6,8,4,1,3,24,24.8,0
Lebron,38,1099,15,2018,1,3,33-004,CLE,BOS,L (-14),32:42:00,8,15,0.533,0,2,0,3,3,1,0,7,7,6,1,1,4,19,15.3,-6
Lebron,39,1100,15,2018,1,6,33-007,CLE,ORL,W (+4),37:17:00,12,23,0.522,4,7,0.571,5,7,0.714,3,7,10,9,6,1,3,33,34.7,+15
Lebron,40,1101,15,2018,1,8,33-009,CLE,MIN,L (-28),26:35:00,4,8,0.5,1,3,0.333,1,3,0.333,1,7,8,5,0,2,3,10,9.1,-39
Lebron,41,1102,15,2018,1,11,33-012,CLE,TOR,L (-34),32:14:00,9,16,0.563,0,1,0,8,10,0.8,0,3,3,1,1,2,2,26,19.2,-22
Lebron,42,1103,15,2018,1,12,33-013,CLE,IND,L (-2),40:27:00,11,25,0.44,2,9,0.222,3,4,0.75,2,6,8,11,3,1,5,27,22.3,-6
Lebron,43,1104,15,2018,1,15,33-016,CLE,GSW,L (-10),36:15:00,12,18,0.667,0,2,0,8,13,0.615,2,6,8,6,3,4,8,32,26.2,-14
Lebron,44,1105,15,2018,1,18,33-019,CLE,ORL,W (+1),34:47:00,7,16,0.438,0,4,0,2,8,0.25,1,4,5,6,1,0,6,16,5.9,-4
Lebron,45,1106,15,2018,1,20,33-021,CLE,OKC,L (-24),38:22:00,8,17,0.471,0,4,0,2,4,0.5,0,3,3,7,0,1,2,18,12.2,-33
Lebron,46,1107,15,2018,1,23,33-024,CLE,SAS,L (-12),37:57:00,10,23,0.435,2,6,0.333,6,10,0.6,2,7,9,7,0,1,5,28,18.4,-10
Lebron,47,1108,15,2018,1,26,33-027,CLE,IND,W (+7),39:55:00,11,17,0.647,0,2,0,4,5,0.8,0,10,10,11,4,1,11,26,22.5,+12
Lebron,48,1109,15,2018,1,28,33-029,CLE,DET,W (+17),37:48:00,8,15,0.533,1,4,0.25,8,9,0.889,1,7,8,14,1,0,3,25,27.9,+18
Lebron,49,1110,15,2018,1,30,33-031,CLE,DET,L (-11),37:45:00,9,20,0.45,2,7,0.286,1,2,0.5,0,6,6,7,0,1,4,21,12.8,-13
Lebron,50,1111,15,2018,1,31,33-032,CLE,MIA,W (+2),38:17:00,8,21,0.381,1,6,0.167,7,11,0.636,2,9,11,5,1,0,7,24,12.1,+3
Lebron,51,1112,15,2018,2,3,33-035,CLE,HOU,L (-32),31:22:00,3,10,0.3,1,2,0.5,4,4,1,1,8,9,9,2,1,2,11,15.3,-17
Lebron,52,1113,15,2018,2,6,33-038,CLE,ORL,L (-18),33:05:00,10,17,0.588,2,4,0.5,3,4,0.75,1,9,10,5,1,0,6,25,17,-14
Lebron,53,1114,15,2018,2,7,33-039,CLE,MIN,W (+2),48:19:00,16,22,0.727,5,7,0.714,0,2,0,1,9,10,15,1,1,5,37,36.6,-1
Lebron,54,1115,15,2018,2,9,33-041,CLE,ATL,W (+16),40:43:00,8,20,0.4,0,3,0,6,7,0.857,2,10,12,19,0,0,3,22,24.7,+12
Lebron,55,1116,15,2018,2,11,33-043,CLE,BOS,W (+22),27:54:00,9,20,0.45,2,5,0.4,4,7,0.571,0,8,8,10,1,1,2,24,21.1,+23
Lebron,56,1117,15,2018,2,13,33-045,CLE,OKC,W (+8),39:44:00,14,23,0.609,3,7,0.429,6,10,0.6,0,8,8,8,0,1,5,37,28.2,-1
Lebron,57,1118,15,2018,2,22,33-054,CLE,WAS,L (-7),36:36:00,13,18,0.722,1,4,0.25,5,9,0.556,1,8,9,8,2,0,4,32,28.9,-10
Lebron,58,1119,15,2018,2,23,33-055,CLE,MEM,W (+23),36:40:00,7,16,0.438,0,2,0,4,4,1,0,14,14,11,1,0,3,18,19.5,+18
Lebron,59,1120,15,2018,2,25,33-057,CLE,SAS,L (-16),39:58:00,14,25,0.56,2,5,0.4,3,4,0.75,2,11,13,9,1,0,6,33,25.5,-8
Lebron,60,1121,15,2018,2,27,33-059,CLE,BRK,W (+6),38:46:00,13,25,0.52,2,4,0.5,3,3,1,4,8,12,11,1,0,1,31,31.2,+2
Lebron,61,1122,15,2018,3,1,33-061,CLE,PHI,L (-11),39:02:00,12,24,0.5,2,6,0.333,4,6,0.667,1,8,9,8,1,0,3,30,23.1,-8
Lebron,62,1123,15,2018,3,3,33-063,CLE,DEN,L (-9),42:23:00,8,19,0.421,1,4,0.25,8,11,0.727,1,9,10,15,2,0,3,25,25.8,-6
Lebron,63,1124,15,2018,3,5,33-065,CLE,DET,W (+22),28:44:00,11,17,0.647,5,7,0.714,4,6,0.667,2,5,7,7,1,0,3,31,27.7,+14
Lebron,64,1125,15,2018,3,7,33-067,CLE,DEN,W (+5),39:08:00,15,25,0.6,5,8,0.625,4,8,0.5,1,7,8,10,1,0,3,39,32.9,+8
Lebron,65,1126,15,2018,3,9,33-069,CLE,LAC,L (-14),38:53:00,11,20,0.55,3,7,0.429,0,2,0,0,10,10,6,2,3,5,25,20.1,-16
Lebron,66,1127,15,2018,3,11,33-071,CLE,LAL,L (-14),31:27:00,9,20,0.45,2,8,0.25,4,5,0.8,2,8,10,7,1,1,2,24,21.6,-13
Lebron,67,1128,15,2018,3,13,33-073,CLE,PHO,W (+22),33:13:00,7,14,0.5,1,2,0.5,13,15,0.867,0,12,12,11,3,2,5,28,30.1,+23
Lebron,68,1129,15,2018,3,15,33-075,CLE,POR,L (-8),41:05:00,15,25,0.6,1,4,0.25,4,9,0.444,0,14,14,6,2,3,6,35,26.4,-3
Lebron,69,1130,15,2018,3,17,33-077,CLE,CHI,W (+5),39:53:00,15,26,0.577,2,8,0.25,1,4,0.25,1,12,13,12,1,2,6,33,27.5,-4
Lebron,70,1131,15,2018,3,19,33-079,CLE,MIL,W (+7),40:01:00,16,29,0.552,3,7,0.429,5,8,0.625,5,7,12,10,2,1,6,40,33.4,+4
Lebron,71,1132,15,2018,3,21,33-081,CLE,TOR,W (+3),39:24:00,11,19,0.579,1,3,0.333,12,14,0.857,1,6,7,17,1,0,0,35,39.9,+12
Jordan,1,1,1,1984,10,26,21-252,CHI,WSB,W (+16),40:00:00,5,16,0.313,0,0,,6,7,0.857,1,5,6,7,2,4,5,16,12.5,
Jordan,2,2,1,1984,10,27,21-253,CHI,MIL,L (-2),34:00:00,8,13,0.615,0,0,,5,5,1,3,2,5,5,2,1,3,21,19.4,
Jordan,3,3,1,1984,10,29,21-255,CHI,MIL,W (+6),34:00:00,13,24,0.542,0,0,,11,13,0.846,2,2,4,5,6,2,3,37,32.9,
Jordan,4,4,1,1984,10,30,21-256,CHI,KCK,W (+5),36:00:00,8,21,0.381,0,0,,9,9,1,2,2,4,5,3,1,6,25,14.7,
Jordan,5,5,1,1984,11,1,21-258,CHI,DEN,L (-16),33:00:00,7,15,0.467,0,0,,3,4,0.75,3,2,5,5,1,1,2,17,13.2,
Jordan,6,6,1,1984,11,7,21-264,CHI,DET,W (+4),27:00:00,9,19,0.474,0,0,,7,9,0.778,1,3,4,3,3,1,5,25,14.9,
Jordan,7,7,1,1984,11,8,21-265,CHI,NYK,W (+15),33:00:00,15,22,0.682,0,0,,3,4,0.75,4,4,8,5,3,2,5,33,29.3,
Jordan,8,8,1,1984,11,10,21-267,CHI,IND,W (+2),42:00:00,9,22,0.409,0,0,,9,12,0.75,2,7,9,4,2,5,3,27,21.2,
Jordan,9,9,1,1984,11,13,21-270,CHI,SAS,W (+3),43:00:00,18,27,0.667,1,1,1,8,11,0.727,2,8,10,4,3,2,4,45,37.5,
Jordan,10,10,1,1984,11,15,21-272,CHI,BOS,L (-20),33:00:00,12,24,0.5,0,1,0,3,3,1,0,2,2,2,2,1,1,27,17.1,
Jordan,11,11,1,1984,11,17,21-274,CHI,PHI,L (-9),44:00:00,4,17,0.235,0,0,,8,8,1,0,5,5,7,5,2,4,16,12.5,
Jordan,12,12,1,1984,11,19,21-276,CHI,IND,L (-17),39:00:00,11,26,0.423,0,3,0,12,16,0.75,2,3,5,2,2,1,3,34,20.8,
Jordan,13,13,1,1984,11,21,21-278,CHI,MIL,L (-10),42:00:00,11,22,0.5,0,0,,13,14,0.929,4,9,13,2,2,2,6,35,26.7,
Jordan,14,14,1,1984,11,23,21-280,CHI,SEA,W (+19),30:00:00,9,13,0.692,0,0,,5,6,0.833,0,4,4,3,4,1,4,23,19.5,
Jordan,15,15,1,1984,11,24,21-281,CHI,POR,L (-10),41:00:00,10,24,0.417,0,1,0,10,10,1,3,3,6,8,3,1,4,30,23.9,
Jordan,16,16,1,1984,11,27,21-284,CHI,GSW,L (-6),24:00:00,6,10,0.6,0,0,,1,1,1,0,2,2,3,3,2,4,13,11.1,
Jordan,17,17,1,1984,11,29,21-286,CHI,PHO,L (-5),30:00:00,9,17,0.529,1,1,1,3,4,0.75,1,2,3,2,2,0,2,22,14,
Jordan,18,18,1,1984,11,30,21-287,CHI,LAC,W (+4),37:00:00,9,15,0.6,0,0,,2,4,0.5,2,3,5,5,3,0,4,20,15.5,
Jordan,19,19,1,1984,12,2,21-289,CHI,LAL,W (+1),42:00:00,7,13,0.538,0,0,,6,8,0.75,2,0,2,3,1,1,4,20,12.9,
Jordan,20,20,1,1984,12,4,21-291,CHI,NJN,W (+15),35:00:00,7,13,0.538,0,0,,6,6,1,1,2,3,6,1,0,3,20,16,
Jordan,21,21,1,1984,12,7,21-294,CHI,NYK,W (+2),43:00:00,8,16,0.5,0,1,0,5,7,0.714,1,1,2,3,2,0,6,21,9.3,
Jordan,22,22,1,1984,12,8,21-295,CHI,DAL,W (+2),35:00:00,10,23,0.435,0,0,,0,0,,4,3,7,2,0,2,2,20,11.2,
Jordan,23,23,1,1984,12,11,21-298,CHI,DET,L (-7),37:00:00,13,28,0.464,0,1,0,1,3,0.333,1,7,8,6,2,0,3,27,16.2,
Jordan,24,24,1,1984,12,12,21-299,CHI,DET,L (-7),30:00:00,6,17,0.353,0,2,0,9,10,0.9,0,1,1,2,2,1,1,21,12.5,
Jordan,25,25,1,1984,12,14,21-301,CHI,NJN,L (-2),44:00:00,12,25,0.48,0,0,,10,10,1,2,6,8,8,1,0,0,34,29.5,
Jordan,26,26,1,1984,12,15,21-302,CHI,PHI,L (-12),27:00:00,7,16,0.438,0,0,,0,0,,1,1,2,2,1,0,1,14,7.2,
Jordan,27,27,1,1984,12,18,21-305,CHI,HOU,L (-8),45:00:00,8,20,0.4,0,1,0,2,4,0.5,1,2,3,8,3,0,1,18,14.5,
Jordan,28,28,1,1984,12,20,21-307,CHI,ATL,W (+3),41:00:00,12,22,0.545,0,0,,10,16,0.625,4,4,8,7,5,1,7,34,26.6,
Jordan,29,29,1,1984,12,22,21-309,CHI,BOS,W (+25),35:00:00,12,18,0.667,0,0,,8,8,1,1,11,12,8,0,3,3,32,31.7,
Jordan,30,30,1,1984,12,27,21-314,CHI,CLE,W (+4),44:00:00,20,33,0.606,0,1,0,5,5,1,2,5,7,11,3,0,3,45,40.1,
Jordan,31,31,1,1984,12,29,21-316,CHI,ATL,L (-3),39:00:00,7,18,0.389,0,0,,7,9,0.778,1,3,4,5,0,0,3,21,10.1,
Jordan,32,32,1,1985,1,2,21-320,CHI,ATL,L (-14),34:00:00,10,14,0.714,0,0,,5,6,0.833,1,6,7,4,3,0,4,25,22.3,
Jordan,33,33,1,1985,1,4,21-322,CHI,MIL,W (+5),38:00:00,9,16,0.563,0,1,0,4,5,0.8,0,2,2,6,3,0,0,22,20.2,
Jordan,34,34,1,1985,1,5,21-323,CHI,NYK,L (-6),42:00:00,16,25,0.64,0,0,,10,11,0.909,4,3,7,4,2,1,3,42,35.5,
Jordan,35,35,1,1985,1,9,21-327,CHI,BOS,L (-3),42:00:00,12,24,0.5,0,0,,12,13,0.923,4,2,6,6,2,1,4,36,28.3,
Jordan,36,36,1,1985,1,11,21-329,CHI,NYK,W (+16),30:00:00,8,14,0.571,0,0,,7,7,1,2,4,6,5,2,0,5,23,18.3,
Jordan,37,37,1,1985,1,12,21-330,CHI,CLE,L (-3),36:00:00,10,21,0.476,0,1,0,4,6,0.667,4,8,12,3,1,0,3,24,15.8,
Jordan,38,38,1,1985,1,14,21-332,CHI,DEN,W (+9),43:00:00,11,16,0.688,0,0,,13,15,0.867,2,12,14,15,3,1,6,35,39.4,
Jordan,39,39,1,1985,1,16,21-334,CHI,NJN,L (-6),44:00:00,8,17,0.471,0,1,0,11,12,0.917,1,6,7,7,2,0,6,27,20.1,
Jordan,40,40,1,1985,1,17,21-335,CHI,CLE,W (+5),40:00:00,8,20,0.4,0,0,,9,12,0.75,0,4,4,6,2,2,3,25,17.2,
Jordan,41,41,1,1985,1,19,21-337,CHI,IND,L (-3),41:00:00,15,27,0.556,2,4,0.5,6,8,0.75,2,10,12,7,3,2,2,38,34,
Jordan,42,42,1,1985,1,22,21-340,CHI,POR,W (+8),39:00:00,11,20,0.55,0,1,0,7,7,1,1,11,12,5,2,0,4,29,23.3,
Jordan,43,43,1,1985,1,25,21-343,CHI,SEA,W (+17),37:00:00,6,15,0.4,0,1,0,10,10,1,2,2,4,8,4,2,1,22,24.7,
Jordan,44,44,1,1985,1,26,21-344,CHI,ATL,W (+13),43:00:00,17,24,0.708,0,0,,11,11,1,1,7,8,10,0,4,5,45,41.4,
Jordan,45,45,1,1985,1,29,21-347,CHI,KCK,W (+6),38:00:00,11,17,0.647,0,0,,4,6,0.667,0,7,7,7,3,0,1,26,25.5,
Jordan,46,46,1,1985,1,30,21-348,CHI,WSB,L (-11),41:00:00,12,19,0.632,0,0,,14,15,0.933,0,7,7,8,4,0,4,38,35.6,
Jordan,47,47,1,1985,2,1,21-350,CHI,PHI,L (-11),37:00:00,9,16,0.563,0,2,0,13,14,0.929,0,6,6,5,2,0,3,31,25.3,
Jordan,48,48,1,1985,2,5,21-354,CHI,BOS,L (-4),45:00:00,14,25,0.56,0,1,0,13,14,0.929,4,8,12,7,4,1,1,41,40.1,
Jordan,49,49,1,1985,2,7,21-356,CHI,CLE,L (-9),38:00:00,8,17,0.471,0,0,,7,8,0.875,3,1,4,7,4,0,7,23,15.8,
Jordan,50,50,1,1985,2,12,21-361,CHI,DET,W (+13),45:00:00,19,31,0.613,0,0,,11,13,0.846,7,8,15,5,4,0,6,49,40.9,
Jordan,51,51,1,1985,2,15,21-364,CHI,IND,L (-18),37:00:00,8,20,0.4,0,1,0,1,2,0.5,1,6,7,6,0,2,4,17,9.5,
Jordan,52,52,1,1985,2,17,22-000,CHI,MIL,L (-20),34:00:00,9,15,0.6,0,0,,8,8,1,2,1,3,3,2,1,5,26,20.2,
Jordan,53,53,1,1985,2,19,22-002,CHI,LAL,L (-10),30:00:00,6,13,0.462,0,2,0,4,5,0.8,4,2,6,8,0,0,3,16,12.9,
Jordan,54,54,1,1985,2,22,22-005,CHI,BOS,L (-10),42:00:00,8,18,0.444,0,0,,10,12,0.833,1,3,4,7,3,0,3,26,21.1,
Jordan,55,55,1,1985,2,23,22-006,CHI,GSW,W (+15),32:00:00,15,20,0.75,0,0,,8,8,1,1,4,5,5,3,0,0,38,36.8,
Jordan,56,56,1,1985,2,26,22-009,CHI,CLE,L (-5),48:00:00,12,27,0.444,0,1,0,4,4,1,3,6,9,5,0,0,1,28,18.7,
Jordan,57,57,1,1985,2,27,22-010,CHI,DET,L (-9),35:00:00,8,17,0.471,0,1,0,8,9,0.889,1,5,6,2,4,1,4,24,18,
Jordan,58,58,1,1985,3,1,22-012,CHI,NYK,W (+5),38:00:00,6,15,0.4,0,0,,9,12,0.75,2,8,10,10,3,0,7,21,17.7,
Jordan,59,59,1,1985,3,3,22-014,CHI,NJN,L (-4),41:00:00,13,21,0.619,0,0,,11,12,0.917,6,8,14,5,3,1,3,37,37.1,
Jordan,60,60,1,1985,3,5,22-016,CHI,WSB,W (+5),44:00:00,12,23,0.522,0,0,,13,17,0.765,2,7,9,8,2,1,2,37,32.7,
Jordan,61,61,1,1985,3,6,22-017,CHI,BOS,W (+3),42:00:00,13,28,0.464,0,0,,7,7,1,2,5,7,3,5,2,5,33,24.2,
Jordan,62,62,1,1985,3,8,22-019,CHI,LAC,W (+16),28:00:00,7,13,0.538,1,2,0.5,11,14,0.786,2,6,8,7,0,1,1,26,25.1,
Jordan,63,63,1,1985,3,9,22-020,CHI,UTA,L (-6),38:00:00,9,21,0.429,1,1,1,9,16,0.563,2,4,6,4,5,0,6,28,16.5,
Jordan,64,64,1,1985,3,11,22-022,CHI,WSB,L (-7),34:00:00,6,14,0.429,0,0,,9,10,0.9,1,3,4,4,0,0,4,21,12.8,
Jordan,65,65,1,1985,3,12,22-023,CHI,DET,W (+1),39:00:00,11,24,0.458,0,1,0,10,11,0.909,3,5,8,4,1,0,5,32,20.8,
Jordan,66,66,1,1985,3,14,22-025,CHI,NYK,L (-9),34:00:00,5,18,0.278,0,0,,6,11,0.545,1,2,3,8,1,0,1,16,9.1,
Jordan,67,67,1,1985,3,15,22-026,CHI,PHO,W (+6),42:00:00,11,15,0.733,0,0,,5,6,0.833,1,8,9,14,2,2,6,27,29.6,
Jordan,68,68,1,1985,3,17,22-028,CHI,MIL,W (+2),48:00:00,11,25,0.44,0,3,0,10,13,0.769,6,5,11,16,1,1,3,32,31.3,
Jordan,69,69,1,1985,3,19,22-030,CHI,HOU,L (-6),42:00:00,11,22,0.5,0,0,,9,10,0.9,2,2,4,7,2,1,7,31,21,
Jordan,70,70,1,1985,3,20,22-031,CHI,SAS,L (-8),43:00:00,14,23,0.609,0,1,0,10,12,0.833,3,4,7,4,3,0,2,38,31.8,
Jordan,71,71,1,1985,3,23,22-034,CHI,DAL,W (+10),43:00:00,5,17,0.294,0,0,,10,10,1,3,6,9,10,2,1,1,20,22.3,
Jordan,72,72,1,1985,3,24,22-035,CHI,UTA,L (-18),35:00:00,9,24,0.375,0,0,,8,11,0.727,3,6,9,6,4,2,3,26,21.3,
Jordan,73,73,1,1985,3,26,22-037,CHI,IND,W (+1),40:00:00,13,24,0.542,0,1,0,12,13,0.923,4,5,9,5,3,0,3,38,31.8,
