ID,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FINE_ART_Scholarship,FIRSTGN.,CONDITIONAL_ADMITS,PELL,CLASS,ADMIT_STATUS,Self-identified gender of the student.,TERM,ALTCUM_GPA,STA_FED_COHORT_GROUP,STATE,GRADS,FINE_ARTS_Scholarship,FIRSTGN,PRIMARY_MAJOR,RETURN?,FIRST_GEN,MAJOR_FIXED,RETURN_BIN,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,Sport
367613,NHS,WH,,,F,1/1/2002,22/FAL,,,NO,NO,JR,TR,,23/SPR,3.167,,NE,YES,NO,NO,BUS,Returns,NO,BUS,0,,,,,,
367613,NHS,WH,,,F,1/1/2002,22/FAL,,,NO,NO,SR,TR,,23/FAL,3.392,,NE,YES,NO,NO,BUS,Returns,NO,BUS,0,,,,,,
367613,NHS,WH,,,F,1/1/2002,22/FAL,,,NO,NO,SR,TR,,24/SPR,3.525,,NE,YES,NO,NO,BUS,Finished,NO,BUS,1,,,,,,
367617,NHS,WH,,,M,8/9/1998,17/FAL,NO,NO,NO,NO,JR,FR,BUS,19/FAL,3.082,17-18,NE,YES,,,,Returns,NO,BUS,0,,,,,,
367617,NHS,WH,,,M,8/9/1998,17/FAL,,NO,NO,NO,JR,FR,,20/SPR,3.041,17-18,NE,YES,NO,,BUS,Returns,NO,BUS,0,,,,,,
367617,NHS,WH,,,M,8/9/1998,17/FAL,,,NO,NO,SR,FR,,20/FAL,3.103,17-18,NE,YES,NO,NO,BUS,Finished,NO,BUS,1,,,,,,
367658,NHS,WH,,,M,5/1/1997,16/FAL,NO,NO,NO,NO,SR,TR,BUS,19/FAL,2.575,,NE,YES,,,,Returns,NO,BUS,0,8/1/2016,5/1/2020,Varsity,ABSA,3.75,Baseball
367658,NHS,WH,,,M,5/1/1997,16/FAL,,NO,NO,NO,SR,TR,,20/SPR,2.412,,NE,YES,NO,,BUS,Finished,NO,BUS,1,8/1/2016,5/1/2020,Varsity,ABSA,3.75,Baseball
367679,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,10/1/2016,5/1/2019,Varsity,ADAN,2.58,Dance
367679,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,10/1/2016,5/1/2019,Member,STDS,2.58,Dance Squad
367684,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
367684,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AMIT,3.42,M Indoor Track
367768,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
367768,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
367779,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
367779,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
367872,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,9/1/2015,5/1/2019,Varsity,ACHE,3.67,Cheerleading
367872,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,9/1/2015,5/1/2019,Member,STSS,3.67,Spirit Squad
367875,NHS,WH,,,F,10/24/1996,15/FAL,NO,NO,NO,NO,UGND,FR,,19/FAL,3.477,15-16,NE,YES,,,,Finished,NO,,1,,,,,,
367883,NHS,WH,,,M,11/29/1996,15/FAL,NO,NO,NO,NO,SR,FR,CSI,19/FAL,1.998,15-16,NE,YES,,,,Returns,NO,CSI,0,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
367883,NHS,WH,,,M,11/29/1996,15/FAL,,NO,NO,NO,SR,FR,,20/SPR,2.026,15-16,NE,YES,NO,,CSI,Returns,NO,CSI,0,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
367883,NHS,WH,,,M,11/29/1996,15/FAL,,,NO,NO,SR,FR,,21/SPR,1.903,15-16,NE,YES,NO,NO,CSI,Returns,NO,CSI,0,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
367883,NHS,WH,,,M,11/29/1996,15/FAL,,,NO,YES,SR,FR,,23/SPR,2.105,15-16,NE,YES,NO,NO,CSI,Returns,NO,CSI,0,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
367883,NHS,WH,,,M,11/29/1996,15/FAL,,,NO,NO,SR,FR,,23/FAL,2.188,15-16,NE,YES,NO,NO,CSI,Finished,NO,CSI,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
367943,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AWRE,3.75,M Wrestling
367978,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,9/1/2015,5/1/2019,Varsity,ACHE,3.67,Cheerleading
367978,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,9/1/2015,5/1/2019,Member,STSS,3.67,Spirit Squad
368130,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
368130,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
368339,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
368372,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASOC,3.75,M Soccer
368412,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
368412,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
368412,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AWXC,3.75,W Cross Country
368440,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Member,AWIT,3.42,W Indoor Track
368440,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
368484,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASOC,3.75,M Soccer
368638,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,8/1/2015,5/1/2019,Varsity,AVOL,3.75,Volleyball
368638,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Member,AWIT,3.42,W Indoor Track
368638,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
368666,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AMIT,3.42,M Indoor Track
368748,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ATEN,3.75,M Tennis
368823,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AMIT,3.42,M Indoor Track
368865,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
368865,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
368865,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,9/1/2017,5/1/2019,Member,AWXC,1.66,W Cross Country
368877,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AGOF,3.75,WGolf
368900,NHS,WH,,,M,5/5/1997,15/FAL,NO,NO,NO,YES,SO,FR,BUS,19/FAL,2.547,15-16,NE,YES,,,,Returns,NO,BUS,0,8/1/2018,12/1/2021,Member,AWRE,3.34,M Wrestling
368900,NHS,WH,,,M,5/5/1997,15/FAL,,NO,NO,YES,JR,FR,,20/SPR,2.51,15-16,NE,YES,NO,,BUS,Returns,NO,BUS,0,8/1/2018,12/1/2021,Member,AWRE,3.34,M Wrestling
368900,NHS,WH,,,M,5/5/1997,15/FAL,,,NO,YES,JR,FR,,20/FAL,2.508,15-16,NE,YES,NO,NO,BUS,Returns,NO,BUS,0,8/1/2018,12/1/2021,Member,AWRE,3.34,M Wrestling
368900,NHS,WH,,,M,5/5/1997,15/FAL,,,NO,NO,SR,FR,,21/SPR,2.561,15-16,NE,YES,NO,NO,BUS,Returns,NO,BUS,0,8/1/2018,12/1/2021,Member,AWRE,3.34,M Wrestling
368900,NHS,WH,,,M,5/5/1997,15/FAL,,,NO,YES,SR,FR,,21/FAL,2.706,15-16,NE,YES,NO,NO,BUS,Finished,NO,BUS,1,8/1/2018,12/1/2021,Member,AWRE,3.34,M Wrestling
369093,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
369093,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
369185,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,2/1/2017,5/1/2019,Varsity,ASBL,2.24,Softball
369189,NHS,WH,,,M,1/31/1997,15/FAL,NO,NO,NO,NO,SR,FR,ECO,19/FAL,2.997,15-16,NE,YES,,,,Returns,NO,ECO,0,12/1/2015,5/1/2020,Member,AMIT,4.42,M Indoor Track
369189,NHS,WH,,,M,1/31/1997,15/FAL,NO,NO,NO,NO,SR,FR,ECO,19/FAL,2.997,15-16,NE,YES,,,,Returns,NO,ECO,0,8/1/2015,5/1/2020,Varsity,AMXC,4.75,M Cross Country
369189,NHS,WH,,,M,1/31/1997,15/FAL,,NO,NO,NO,SR,FR,,20/SPR,2.983,15-16,NE,YES,NO,,ECO,Returns,NO,ECO,0,12/1/2015,5/1/2020,Member,AMIT,4.42,M Indoor Track
369189,NHS,WH,,,M,1/31/1997,15/FAL,,NO,NO,NO,SR,FR,,20/SPR,2.983,15-16,NE,YES,NO,,ECO,Finished,NO,ECO,1,8/1/2015,5/1/2020,Varsity,AMXC,4.75,M Cross Country
369299,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AMIT,3.42,M Indoor Track
369306,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
369306,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Member,AWTR,3.42,W Outdoor Track
369306,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AWXC,3.75,W Cross Country
369505,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
370000,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
370057,NHS,WH,,,F,4/7/1997,15/FAL,,,NO,NO,UGND,FR,,21/SPR,3.637,15-16,NE,,NO,NO,,Returns,NO,,0,,,,,,
370057,NHS,WH,,,F,4/7/1997,15/FAL,,,NO,NO,UGND,FR,,21/FAL,3.705,15-16,NE,,NO,NO,,Finished,NO,,1,,,,,,
370158,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
370158,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
370401,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,12/1/2015,5/1/2019,Varsity,AWIT,3.42,W Indoor Track
370401,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AWTR,3.42,W Outdoor Track
370430,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
370433,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
370493,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
370703,HIS,,,,M,7/23/1997,15/FAL,NO,NO,NO,YES,SR,FR,BUS,19/FAL,2.978,15-16,NE,YES,,,,Finished,NO,BUS,1,,,,,,
370750,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
370785,NR,,,,M,5/14/1997,15/FAL,NO,NO,NO,NO,SR,FR,LPS,19/FAL,2.277,15-16,NE,YES,,,,Finished,NO,LPS,1,8/1/2015,5/1/2019,Varsity,AWRE,3.75,M Wrestling
371054,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,8/1/2015,5/1/2019,Varsity,AWBB,3.75,W Basketball
371054,,,,,,,,,,,,,,,,,,,,,,,Returns,,,0,3/1/2016,5/1/2019,Member,AWIT,3.17,W Indoor Track
371054,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,3/1/2016,5/1/2019,Varsity,AWTR,3.17,W Outdoor Track
371090,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
371130,NHS,WH,,,M,6/24/1997,15/FAL,NO,NO,NO,NO,SR,FR,BUS,19/FAL,2.876,15-16,NE,YES,,,,Finished,NO,BUS,1,8/1/2015,6/1/2020,Varsity,AFBA,4.84,Football
371132,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASOC,3.75,M Soccer
371178,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASOC,3.75,M Soccer
371191,NHS,WH,,,M,8/13/1996,15/FAL,NO,NO,NO,NO,SR,FR,PED,19/FAL,2.206,15-16,NE,YES,,,,Finished,NO,PED,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
371200,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Varsity,AMIT,3.42,M Indoor Track
371345,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
371379,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ABSA,3.75,Baseball
371397,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ABSA,3.75,Baseball
371400,NHS,WH,,,M,6/25/1997,15/FAL,NO,NO,NO,YES,SR,FR,ELED,19/FAL,3.317,15-16,NE,YES,,,,Finished,NO,ELED,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
371479,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AGOL,3.75,MGolf
371605,NHS,WH,,,F,3/9/1997,15/FAL,NO,NO,NO,NO,SR,FR,STRCM,19/FAL,2.41,15-16,NE,,,,,Finished,NO,STRCM,1,,,,,,
371608,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,1/1/2017,5/1/2019,Varsity,AMIT,2.33,M Indoor Track
371708,NHS,WH,,,M,10/3/1997,17/SPR,NO,NO,NO,YES,JR,TR,BUS,19/FAL,2.261,,NE,,,,,Returns,NO,BUS,0,1/1/2018,5/1/2020,Varsity,AMIT,2.33,M Indoor Track
371708,NHS,WH,,,M,10/3/1997,17/SPR,,NO,NO,YES,SR,TR,,20/SPR,2.243,,NE,,NO,,BUS,Finished,NO,BUS,1,1/1/2018,5/1/2020,Varsity,AMIT,2.33,M Indoor Track
371713,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ABSA,3.75,Baseball
371743,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
371803,NHS,WH,,,M,8/15/1996,15/FAL,NO,NO,NO,NO,SR,FR,EGR,19/FAL,3.397,15-16,NE,YES,,,,Finished,NO,EGR,1,,,,,,
371881,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
371926,NHS,WH,,,M,8/9/1996,15/FAL,NO,NO,NO,NO,SR,FR,PED,19/FAL,3.159,15-16,NE,YES,,,,Finished,NO,PED,1,8/1/2015,5/1/2019,Varsity,ABSA,3.75,Baseball
371951,NHS,WH,,,M,12/5/1996,16/FAL,NO,NO,NO,NO,SR,TR,PED,19/FAL,3.176,,NE,YES,,,,Returns,NO,PED,0,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
371951,NHS,WH,,,M,12/5/1996,16/FAL,,NO,NO,NO,SR,TR,,20/SPR,3.141,,NE,YES,NO,,PEHTH,Finished,NO,PEHTH,1,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
372027,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASBL,3.75,Softball
372048,NHS,BL,,,M,12/10/1996,15/FAL,,,NO,NO,SO,FR,,20/FAL,1.95,15-16,CA,,NO,NO,GRD,Returns,NO,GRD,0,,,,,,
372048,NHS,BL,,,M,12/10/1996,15/FAL,,,NO,YES,JR,FR,,21/SPR,1.975,15-16,NV,,NO,NO,GRD,Finished,NO,GRD,1,,,,,,
372753,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2017,5/1/2019,Varsity,AWBB,1.75,W Basketball
372792,NHS,AS,WH,,M,2/13/1997,15/FAL,NO,NO,NO,NO,SR,FR,MEDCM,19/FAL,2.477,15-16,NE,YES,,,,Finished,NO,MEDCM,1,8/1/2015,5/1/2019,Varsity,ATEN,3.75,M Tennis
372834,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,AFBA,3.75,Football
372836,HIS,WH,,,F,4/12/1997,15/FAL,NO,NO,NO,NO,SR,FR,STRCM,19/FAL,2.055,15-16,NE,,,,,Finished,NO,STRCM,1,,,,,,
372976,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASOC,3.75,M Soccer
373613,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,1/1/2017,5/1/2019,Varsity,AMIT,2.33,M Indoor Track
373935,NHS,WH,,,M,1/12/1999,17/FAL,NO,NO,NO,NO,JR,FR,HHP,19/FAL,2.856,17-18,NE,YES,,,,Returns,NO,HHP,0,8/1/2017,5/1/2019,Varsity,AFBA,1.75,Football
373935,NHS,WH,,,M,1/12/1999,17/FAL,NO,NO,NO,NO,JR,FR,HHP,19/FAL,2.856,17-18,NE,YES,,,,Returns,NO,HHP,0,8/20/2019,5/28/2020,Member,ATRN,0.77,Athletic Trainers
373935,NHS,WH,,,M,1/12/1999,17/FAL,,NO,NO,NO,JR,FR,,20/SPR,3.034,17-18,NE,YES,NO,,HHP,Returns,NO,HHP,0,8/1/2017,5/1/2019,Varsity,AFBA,1.75,Football
373935,NHS,WH,,,M,1/12/1999,17/FAL,,NO,NO,NO,JR,FR,,20/SPR,3.034,17-18,NE,YES,NO,,HHP,Returns,NO,HHP,0,8/20/2019,5/28/2020,Member,ATRN,0.77,Athletic Trainers
373935,NHS,WH,,,M,1/12/1999,17/FAL,,,NO,NO,SR,FR,,20/FAL,3.207,17-18,NE,YES,NO,NO,HHP,Returns,NO,HHP,0,8/1/2017,5/1/2019,Varsity,AFBA,1.75,Football
373935,NHS,WH,,,M,1/12/1999,17/FAL,,,NO,NO,SR,FR,,20/FAL,3.207,17-18,NE,YES,NO,NO,HHP,Returns,NO,HHP,0,8/20/2019,5/28/2020,Member,ATRN,0.77,Athletic Trainers
373935,NHS,WH,,,M,1/12/1999,17/FAL,,,NO,NO,SR,FR,,21/SPR,3.341,17-18,NE,YES,NO,NO,HHP,Returns,NO,HHP,0,8/1/2017,5/1/2019,Varsity,AFBA,1.75,Football
373935,NHS,WH,,,M,1/12/1999,17/FAL,,,NO,NO,SR,FR,,21/SPR,3.341,17-18,NE,YES,NO,NO,HHP,Finished,NO,HHP,1,8/20/2019,5/28/2020,Member,ATRN,0.77,Athletic Trainers
374158,NHS,WH,,,M,4/21/1998,16/FAL,NO,NO,NO,NO,SR,FR,ACC,19/FAL,3.385,16-17,NE,YES,,,,Returns,NO,ACC,0,,,,,,
374158,NHS,WH,,,M,4/21/1998,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.422,16-17,NE,YES,NO,,ACC,Finished,NO,ACC,1,,,,,,
374262,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ASOC,3.75,M Soccer
374571,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ABSA,3.75,Baseball
374596,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,12/1/2015,5/1/2019,Member,AMIT,3.42,M Indoor Track
374623,,,,,,,,,,,,,,,,,,,,,,,Finished,,,1,8/1/2015,5/1/2019,Varsity,ATEN,3.75,M Tennis
374852,NHS,WH,,,F,5/12/1998,16/FAL,NO,NO,NO,NO,SR,FR,BIO,19/FAL,3.688,16-17,NE,YES,,,,Returns,NO,BIO,0,1/1/2017,5/1/2020,Varsity,AWIT,3.33,W Indoor Track
374852,NHS,WH,,,F,5/12/1998,16/FAL,NO,NO,NO,NO,SR,FR,BIO,19/FAL,3.688,16-17,NE,YES,,,,Returns,NO,BIO,0,1/1/2017,5/1/2020,Varsity,AWTR,3.33,W Outdoor Track
374852,NHS,WH,,,F,5/12/1998,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.686,16-17,NE,YES,NO,,BIO,Returns,NO,BIO,0,1/1/2017,5/1/2020,Varsity,AWIT,3.33,W Indoor Track
374852,NHS,WH,,,F,5/12/1998,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.686,16-17,NE,YES,NO,,BIO,Finished,NO,BIO,1,1/1/2017,5/1/2020,Varsity,AWTR,3.33,W Outdoor Track
374879,NHS,WH,,,M,5/6/1997,16/FAL,NO,NO,NO,NO,JR,FR,BUS,19/FAL,2.514,16-17,NE,YES,,,,Returns,NO,BUS,0,,,,,,
374879,NHS,WH,,,M,5/6/1997,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,2.453,16-17,NE,YES,NO,,BUS,Returns,NO,BUS,0,,,,,,
374879,NHS,WH,,,M,5/6/1997,16/FAL,,,NO,NO,SR,FR,,20/FAL,2.226,16-17,NE,YES,NO,NO,BUS,Finished,NO,BUS,1,,,,,,
374901,NHS,WH,,,F,2/13/1998,16/FAL,NO,NO,NO,YES,SR,FR,ENGLA,19/FAL,3.499,16-17,NE,YES,,,,Returns,NO,ENGLA,0,,,,,,
374901,NHS,WH,,,F,2/13/1998,16/FAL,,NO,NO,YES,SR,FR,,20/SPR,3.528,16-17,NE,YES,NO,,ENGLA,Finished,NO,ENGLA,1,,,,,,
374931,NHS,WH,,,M,5/7/1998,16/FAL,NO,NO,NO,NO,SR,FR,LPS,19/FAL,3.739,16-17,KS,YES,,,,Returns,NO,LPS,0,8/1/2016,5/1/2020,Varsity,ATEN,3.75,M Tennis
374931,NHS,WH,,,M,5/7/1998,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.748,16-17,KS,YES,NO,,LPS,Finished,NO,LPS,1,8/1/2016,5/1/2020,Varsity,ATEN,3.75,M Tennis
374937,NHS,WH,,,F,12/1/1997,16/FAL,NO,NO,NO,NO,SR,FR,ELED,19/FAL,3.01,16-17,NE,YES,,,,Returns,NO,ELED,0,8/1/2016,5/1/2019,Varsity,ACHE,2.75,Cheerleading
374937,NHS,WH,,,F,12/1/1997,16/FAL,NO,NO,NO,NO,SR,FR,ELED,19/FAL,3.01,16-17,NE,YES,,,,Returns,NO,ELED,0,8/1/2016,5/1/2019,Member,STSS,2.75,Spirit Squad
374937,NHS,WH,,,F,12/1/1997,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.121,16-17,NE,YES,NO,,ELED,Returns,NO,ELED,0,8/1/2016,5/1/2019,Varsity,ACHE,2.75,Cheerleading
374937,NHS,WH,,,F,12/1/1997,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.121,16-17,NE,YES,NO,,ELED,Finished,NO,ELED,1,8/1/2016,5/1/2019,Member,STSS,2.75,Spirit Squad
374949,NHS,WH,,,M,4/6/1998,16/FAL,NO,NO,NO,NO,SR,FR,GRD,19/FAL,3.297,16-17,NE,YES,,,,Returns,NO,GRD,0,1/1/2017,5/1/2020,Member,AMIT,3.33,M Indoor Track
374949,NHS,WH,,,M,4/6/1998,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.282,16-17,NE,YES,NO,,GRD,Returns,NO,GRD,0,1/1/2017,5/1/2020,Member,AMIT,3.33,M Indoor Track
374949,NHS,WH,,,M,4/6/1998,16/FAL,,,NO,NO,SR,FR,,20/FAL,3.259,16-17,NE,YES,NO,NO,GRD,Finished,NO,GRD,1,1/1/2017,5/1/2020,Member,AMIT,3.33,M Indoor Track
375000,NHS,WH,,,M,10/9/1997,16/FAL,NO,NO,NO,NO,SR,FR,MTH,19/FAL,2.581,16-17,NE,YES,,,,Returns,NO,MTH,0,,,,,,
375000,NHS,WH,,,M,10/9/1997,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,2.591,16-17,NE,YES,NO,,CSI,Finished,NO,CSI,1,,,,,,
375007,NHS,WH,,,F,9/25/1997,16/FAL,NO,NO,NO,NO,SR,FR,PSY,19/FAL,3.72,16-17,NE,YES,,,,Returns,NO,PSY,0,,,,,,
375007,NHS,WH,,,F,9/25/1997,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,3.715,16-17,NE,YES,NO,,PSY,Finished,NO,PSY,1,,,,,,
375010,NHS,WH,,,M,5/26/1998,16/FAL,NO,NO,NO,NO,JR,FR,MTH,19/FAL,2.337,16-17,NE,,,,,Returns,NO,MTH,0,,,,,,
375010,NHS,WH,,,M,5/26/1998,16/FAL,,NO,NO,NO,JR,FR,,20/SPR,2.516,16-17,NE,,NO,,MTH,Returns,NO,MTH,0,,,,,,
375010,NHS,WH,,,M,5/26/1998,16/FAL,,,NO,NO,JR,FR,,20/FAL,2.378,16-17,NE,,YES,NO,MTH,Returns,NO,MTH,0,,,,,,
375010,NHS,WH,,,M,5/26/1998,16/FAL,,,NO,NO,SR,FR,,21/SPR,2.245,16-17,NE,,YES,NO,MTH,Returns,NO,MTH,0,,,,,,
375010,NHS,WH,,,M,5/26/1998,16/FAL,,,NO,NO,SR,FR,,21/FAL,2.308,16-17,NE,,NO,NO,MTHDA,Returns,NO,MTHDA,0,,,,,,
375010,NHS,WH,,,M,5/26/1998,16/FAL,,,NO,NO,SR,FR,,23/SPR,2.252,16-17,NE,,NO,NO,MTHDA,Finished,NO,MTHDA,1,,,,,,
375014,NHS,WH,,,M,5/9/1998,16/FAL,NO,NO,NO,NO,JR,FR,HIS,19/FAL,2.724,16-17,NE,YES,,,,Returns,NO,HIS,0,8/1/2016,5/1/2019,Member,ABSA,2.75,Baseball
375014,NHS,WH,,,M,5/9/1998,16/FAL,,NO,NO,NO,SR,FR,,20/SPR,2.626,16-17,NE,YES,NO,,HIS,Finished,NO,HIS,1,8/1/2016,5/1/2019,Member,ABSA,2.75,Baseball
375031,NHS,WH,,,F,7/31/1998,16/FAL,NO,NO,NO,NO,SR,FR,ELED,19/FAL,3.902,16-17,NE,YES,,,,Returns,NO,ELED,0,,,,,,
